date,open_share_paid,ratio_g,ratio_w,front_open,front_closed,frontier_gap,mean_q_closed,mean_q_open,n_models_closed,n_models_open,n_scored_closed,n_scored_open,unweighted_gap,cover_open,cover_closed,y,trend,log_ratio_g,frontier_rel,unweighted_rel,frontier_rel_lag1,frontier_rel_lag2,frontier_rel_lag4,open_event,closed_event,no_event,d4,d8
2026-04-13,0.3647460133459381,5.666716696083225,7.316876316262838,27.9,39.0,11.1,22.11111111111111,18.6,32,22,27,16,3.5111111111111093,0.7272727272727273,0.84375,-0.5548236403881104,1.2884615384615383,1.7346098840697026,0.33493495730232653,0.1729186666691173,0.3349349573023265,0.3349349573023265,0.3349349573023265,0,0,1,0.7895047196083513,0.9243596630985369
2026-04-20,0.425011488054231,4.441278676933623,5.76394570467245,27.9,40.7,12.800000000000004,22.299999999999997,20.894736842105264,29,24,26,19,1.4052631578947334,0.7916666666666666,0.896551724137931,-0.3022338620980822,1.3076923076923077,1.4909423252832523,0.37760140362122946,0.0650893769453228,0.3349349573023265,0.3349349573023265,0.3349349573023265,0,1,0,0.5140025387063997,1.0137008697948402
2026-04-27,0.472278697196982,4.9611479062398605,5.483902003827801,30.4,40.7,10.300000000000004,23.069230769230767,21.976470588235298,29,22,26,17,1.092760180995473,0.7727272727272727,0.896551724137931,-0.11099903725602633,1.3269230769230769,1.601637146670067,0.29178548403637333,0.0485273659949551,0.3776014036212294,0.3349349573023265,0.3349349573023265,1,0,0,0.3837480718694939,0.8235781407978562
2026-05-04,0.5015844184629673,4.2761002615149994,7.1204043615153045,30.4,40.7,10.300000000000004,22.02,21.00952380952381,30,27,25,21,1.01047619047619,0.7777777777777778,0.8333333333333334,0.00633769506530563,1.3461538461538465,1.4530414403890797,0.29178548403637333,0.0469752816386094,0.2917854840363733,0.3776014036212294,0.3349349573023265,0,0,1,0.20866002429778946,0.703208062366041
2026-05-11,0.5584024714991553,4.399186801329924,10.65351356012461,30.4,40.7,10.300000000000004,22.268181818181816,20.67727272727273,25,28,22,22,1.59090909090909,0.7857142857142857,0.88,0.234681079220241,1.3653846153846154,1.4814197059637235,0.29178548403637333,0.0741236740685707,0.2917854840363733,0.2917854840363733,0.3349349573023265,0,0,1,0.13485494349018545,0.4964576884966097
2026-05-18,0.5527451988494032,5.0475114639963214,14.00774040197614,30.4,40.7,10.300000000000004,23.133333333333336,21.56,30,24,24,20,1.5733333333333377,0.8333333333333334,0.8,0.2117686766083175,1.3846153846153846,1.6188953424249255,0.29178548403637333,0.0704348328038528,0.2917854840363733,0.2917854840363733,0.3776014036212294,0,0,1,0.4996983310884405,0.5325916772817381
2026-05-25,0.5677676640772568,5.265063763576349,13.544945501218557,30.4,40.7,10.300000000000004,23.656,22.11578947368421,32,24,25,19,1.5402105263157893,0.7916666666666666,0.78125,0.27274903461346756,1.4038461538461535,1.6610932563533154,0.29178548403637333,0.0673249733057165,0.2917854840363733,0.2917854840363733,0.2917854840363733,0,0,1,0.4398300689283623,0.7871547003976083
2026-06-01,0.5535433395302942,5.738342081565432,14.861225091519366,30.4,41.8,11.4,25.008695652173916,22.336842105263155,29,22,23,19,2.6718535469107607,0.8636363636363636,0.7931034482758621,0.21499771936309509,1.4230769230769231,1.7471703326461236,0.3184537311185346,0.1129861629042998,0.2917854840363733,0.2917854840363733,0.2917854840363733,0,1,0,0.49454803806825165,0.7580194542918112
2026-06-08,0.5913468604062726,5.469280091301543,15.874418801636024,30.4,41.8,11.4,25.142857142857142,22.705263157894738,29,23,21,19,2.437593984962408,0.8260869565217391,0.7241379310344828,0.36953602271042646,1.4423076923076923,1.6991469974071371,0.3184537311185346,0.1019770911942231,0.3184537311185346,0.2917854840363733,0.2917854840363733,0,0,1,0.36160274500642425,0.46558937549306273
2026-06-15,0.6707252338129189,4.967242348734679,13.9565705521654,30.4,41.8,11.4,24.62608695652174,22.615,28,24,23,20,2.011086956521737,0.8333333333333334,0.8214285714285714,0.711467007696758,1.4615384615384617,1.602864826707569,0.3184537311185346,0.0851929235205538,0.3184537311185346,0.3184537311185346,0.2917854840363733,0,0,1,0.032893346193297535,0.014713883502564418
2026-06-22,0.6709707967507273,5.707194269989805,14.412931890690778,33.7,41.8,8.099999999999994,24.123809523809523,22.43,25,24,21,20,1.6938095238095237,0.8333333333333334,0.84,0.7125791035418299,1.4807692307692308,1.741727531625246,0.2153985021723944,0.0727999513120348,0.3184537311185346,0.3184537311185346,0.2917854840363733,1,0,0,0.34732463146924597,0.1657409961227253
2026-06-29,0.6703007810382151,6.315640847146154,14.548078309455176,33.7,41.8,8.099999999999994,24.76363636363636,22.81052631578947,27,24,22,19,1.953110047846888,0.7916666666666666,0.8148148148148148,0.7095457574313467,1.5,1.8430292308035188,0.2153985021723944,0.0821541915411684,0.2153985021723944,0.3184537311185346,0.3184537311185346,0,0,1,0.2634714162235595,0.13051267485635898
2026-07-06,0.6750551175574805,7.253377272950544,13.52390079504088,33.7,41.8,8.099999999999994,27.755000000000003,22.710526315789473,26,22,20,19,5.04447368421053,0.8636363636363636,0.7692307692307693,0.7311387677168507,1.5192307692307692,1.9814671911529211,0.2153985021723944,0.2005874727850825,0.2153985021723944,0.2153985021723944,0.3184537311185346,0,0,1,0.10398663048663848,0.05335646982298081
2026-07-13,0.6779486087699272,4.975958986179698,12.80377118424238,33.7,47.0,13.299999999999995,27.85217391304348,24.427777777777777,29,21,23,18,3.4243961352657024,0.8571428571428571,0.7931034482758621,0.7443603538900555,1.5384615384615383,1.6046181130756791,0.33264976435174254,0.1311901029553084,0.2153985021723944,0.2153985021723944,0.3184537311185346,0,1,0,-0.018179462690733117,-0.04908549814373708
2026-07-20,0.7426721485084501,5.971563163511031,9.08692207656643,43.6,47.0,3.3999999999999986,29.576,24.383333333333333,33,21,25,18,5.192666666666668,0.8571428571428571,0.7575757575757576,1.0599037350110758,1.5576923076923077,1.7870087295653427,0.07509045135506982,0.1930633828363072,0.3326497643517425,0.2153985021723944,0.2153985021723944,1,0,0,-0.18158363534652067,-0.038528654618888325
2026-07-27,0.7257204758436754,4.86819905130691,6.447115192928927,43.6,50.8,7.199999999999996,30.29090909090909,24.905263157894737,31,20,22,19,5.385645933014352,0.95,0.7096774193548387,0.9730171736549063,1.5769230769230769,1.582724064040121,0.1528392042294475,0.1957684845565258,0.0750904513550698,0.3326497643517425,0.2153985021723944,0,1,0,-0.13295874136720054,0.2614402732414105
2026-08-03,0.6974375763796955,4.77688774081597,6.731013869213549,43.6,50.8,7.199999999999996,30.29090909090909,24.905263157894737,31,22,22,19,5.385645933014352,0.8636363636363636,0.7096774193548387,0.8351253982034892,1.5961538461538465,1.563789234197841,0.1528392042294475,0.1957684845565258,0.1528392042294475,0.0750904513550698,0.2153985021723944,0,0,1,-0.050630160663657664,
2026-08-10,0.6739666365898097,5.620284347446106,7.40884253099428,43.6,50.8,7.199999999999996,30.87391304347826,25.433333333333337,32,21,23,18,5.440579710144927,0.8571428571428571,0.71875,0.7261808911993224,1.6153846153846154,1.7263822582566637,0.1528392042294475,0.1938509396365965,0.1528392042294475,0.1528392042294475,0.3326497643517425,0,0,1,-0.030906035453003966,
2026-08-17,0.7064739835608211,4.383239578608908,6.386847596355353,43.6,50.8,7.199999999999996,30.87391304347826,26.45263157894737,32,22,23,19,4.421281464530892,0.8636363636363636,0.71875,0.8783200996645552,1.6346153846153846,1.4777880808164026,0.1528392042294475,0.1545559433158468,0.1528392042294475,0.1528392042294475,0.0750904513550698,0,0,1,0.14305498072763234,
2026-08-24,0.6984775223749744,4.403341347582184,4.102221910644937,44.8,50.8,6.0,30.357142857142858,27.22,28,25,21,20,3.137142857142859,0.8,0.75,0.8400584322877057,1.6538461538461535,1.482363649905842,0.1256882151634967,0.1090798420858381,0.1528392042294475,0.1528392042294475,0.1528392042294475,1,0,0,0.39439901460861104,
2026-08-31,0.6866481309370047,4.858315856063982,3.1286780804829704,44.8,50.8,6.0,31.31052631578947,27.45263157894737,28,24,19,19,3.8578947368421055,0.7916666666666666,0.6785714285714286,0.7844952375398315,1.6730769230769231,1.5806918461823494,0.1256882151634967,0.1314923135814169,0.1256882151634967,0.1528392042294475,0.1528392042294475,0,0,1,,
2026-09-07,0.667139315589212,5.263291760756176,3.2806763119998794,44.8,50.8,6.0,31.115,28.110526315789475,28,24,20,19,3.0044736842105237,0.7916666666666666,0.7142857142857143,0.6952748557463184,1.6923076923076923,1.660756641041872,0.1256882151634967,0.1015459098418969,0.1256882151634967,0.1256882151634967,0.1528392042294475,0,0,1,,
2026-09-14,0.7352403618996073,4.695678823102243,5.8435554765383175,44.8,50.8,6.0,32.0,29.68235294117647,26,21,17,17,2.3176470588235283,0.8095238095238095,0.6538461538461539,1.0213750803921875,1.7115384615384617,1.5466426864692582,0.1256882151634967,0.0751832106489852,0.1256882151634967,0.1256882151634967,0.1528392042294475,0,0,1,,
2026-09-21,0.7745977793940385,3.854196476169099,5.9238732508643634,44.8,50.8,6.0,33.84,29.9125,21,19,15,16,3.927500000000002,0.8421052631578947,0.7142857142857143,1.2344574468963168,1.7307692307692308,1.3491625484979115,0.1256882151634967,0.1233670815035308,0.1256882151634967,0.1256882151634967,0.1256882151634967,0,0,1,,
